성인 말초혈액·응고 검사에서 소아 림프구는 성인보다?	많을 수 있다	올라갈 수 있다	올라간다	측정 불가	0이다	연령 참고치이다.	올라갈 수 있다은(는) 같은 단원의 이웃 개념이다.	올라간다은(는) 같은 단원의 이웃 개념이다.	측정한다.	0이 아니다.
성인 말초혈액·응고 검사에서 백혈구가 매우 높으면 Hb에?	간섭 가능	올라간다	일시 증가 가능	많을 수 있다	칼륨만 변함	장비·보정을 본다.	올라간다은(는) 같은 단원의 이웃 개념이다.	일시 증가 가능은(는) 같은 단원의 이웃 개념이다.	많을 수 있다은(는) 같은 단원의 이웃 개념이다.	전해질이 아니다.
성인 말초혈액·응고 검사에서 혈액학 채혈 바른 것은?	올바른 관·라벨·혼화	관 바꿔 쓰기	라벨 생략	세게 분출	오래 지혈대	사전단계이다.	첨가제 오염이다.	바꿈이다.	용혈이다.	농축 오차이다.
응고검사 전 중요한 것은?	항응고제 등 약물력	키만	시력만	청력만	옷색만	해석에 필요하다.	신장만이 아니다.	안과가 아니다.	이비인후가 아니다.	복장이 아니다.
성인 말초혈액·응고 검사에서 신선혈장과 혈청 차이는?	응고인자 포함 여부	색깔만	냄새만	무게만	온도만	검체 선택이다.	색이 아니다.	향이 아니다.	무게가 아니다.	온도가 전부가 아니다.
성인 말초혈액·응고 검사에서 혈액종양 의심 시 추가 검사는?	골수·면역표지 등	폐기능만	심전도만	소변스틱만	시력만	정밀검사이다.	생리가 전부가 아니다.	생리가 전부가 아니다.	요가 전부가 아니다.	안과가 아니다.
성인 말초혈액·응고 검사에서 헤모글로빈 측정 원리로 흔한 것은?	비색	Gram	배양	전기축	폐활량	시안메트Hb 등이다.	세균 이웃이다.	배양 이웃이다.	심전 이웃이다.	폐기능 이웃이다.
성인 말초혈액·응고 검사에서 ESR 단위는?	mm/h	g/dL	U/L	%만	mmHg	적혈구침강속도이다.	Hb 단위 이웃이다.	효소 단위 이웃이다.	분율 이웃이다.	압력 이웃이다.
성인 말초혈액·응고 검사에서 호중구감소의 위험은?	감염	골수·면역표지 등	비색	mm/h	감염에 주의한다	neutropenia이다.	골수·면역표지 등은(는) 같은 단원의 이웃 개념이다.	비색은(는) 같은 단원의 이웃 개념이다.	mm/h은(는) 같은 단원의 이웃 개념이다.	감염에 주의한다은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 백혈구가 매우 낮으면?	감염에 주의한다	비색	mm/h	감염	종양성 vs 반응성	보호·통보이다.	비색은(는) 같은 단원의 이웃 개념이다.	mm/h은(는) 같은 단원의 이웃 개념이다.	감염은(는) 같은 단원의 이웃 개념이다.	종양성 vs 반응성은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 백혈병과 백혈구증가증의 차이는?	종양성 vs 반응성	mm/h	감염	감염에 주의한다	알레르기·골수증식 등	모세포·임상으로 가른다.	mm/h은(는) 같은 단원의 이웃 개념이다.	감염은(는) 같은 단원의 이웃 개념이다.	감염에 주의한다은(는) 같은 단원의 이웃 개념이다.	알레르기·골수증식 등은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 호염기구가 오르는 예는?	알레르기·골수증식 등	감염	감염에 주의한다	종양성 vs 반응성	호산구	basophil이다.	감염은(는) 같은 단원의 이웃 개념이다.	감염에 주의한다은(는) 같은 단원의 이웃 개념이다.	종양성 vs 반응성은(는) 같은 단원의 이웃 개념이다.	호산구은(는) 같은 단원의 이웃 개념이다.
다음 소견에 가장 가까운 것은?||- 2엽핵||- 굵은 붉은 과립||- 알레르기 병력	호산구	호중구	호염기구	단구	림프구	전형 호산구이다.	연한 과립 이웃이다.	청자 과립 이웃이다.	콩팥핵 이웃이다.	원형핵 이웃이다.
다음 소견에 가장 가까운 것은?||- 큰 세포||- 높은 N/C비||- 핵소체	아세포(blast)	성숙 림프구	분엽 호중구	혈소판	정상 적혈구	모세포 형태이다.	성숙 림프와 다르다.	분엽핵과 다르다.	무핵 조각과 다르다.	무핵 적혈구와 다르다.
CBC·도말·응고를 함께 볼 때 혈액학 검사실의 핵심으로 가장 적절한 것은?	정확한 검체·도말·QC	추측	삭제	식별 생략	보호구 금지	기본이다.	추측이 아니다.	기록은 남긴다.	식별은 필수이다.	보호가 필요하다.
응고검사 전 검체 처리로 옳은 것은?	혈장을 차갑게 분리해 지정 시간 내 검사한다	혈청으로 대체한다	EDTA 전혈로 대체한다	실온 24시간 방치한다	반복 동결 해동한다	검체 안정성 창을 지킨다.	혈청은 인자 소모 이웃이다.	EDTA는 부적합 이웃이다.	연장이 난다.	인자가 파괴된다.
