정상 유도 II에서 QRS는 보통?	위쪽(양성)	간섭·접촉 방해를 줄이려고	6개	손목과 발목	아래쪽(음성)	정상축과 관련한다.	간섭·접촉 방해를 줄이려고은(는) 같은 단원의 이웃 개념이다.	6개은(는) 같은 단원의 이웃 개념이다.	손목과 발목은(는) 같은 단원의 이웃 개념이다.	아래쪽(음성)은(는) 같은 단원의 이웃 개념이다.
aVR에서 P·QRS는 보통?	아래쪽(음성)	6개	손목과 발목	위쪽(양성)	움직임·접촉 불량	기본 소견이다.	6개은(는) 같은 단원의 이웃 개념이다.	손목과 발목은(는) 같은 단원의 이웃 개념이다.	위쪽(양성)은(는) 같은 단원의 이웃 개념이다.	움직임·접촉 불량은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 기저선이 흔들리는 흔한 원인은?	움직임·접촉 불량	손목과 발목	위쪽(양성)	아래쪽(음성)	정상 P만	기술 문제를 본다.	손목과 발목은(는) 같은 단원의 이웃 개념이다.	위쪽(양성)은(는) 같은 단원의 이웃 개념이다.	아래쪽(음성)은(는) 같은 단원의 이웃 개념이다.	P와 구별한다.
임상생리 표준 검사 조건에서 수면검사실 환경은?	어둡고 조용하다	밝고 시끄럽다	위험물을 방치한다	출입이 자유롭다	극단 온도이다	수면에 맞게 한다.	각성을 유발한다.	안전이 필요하다.	통제가 필요하다.	안락 온도가 필요하다.
전극·프로브를 다루는 임상생리 검사실의 감염관리 기본으로 옳은 것은?	손위생과 표준주의	보호구 금지	손씻기 생략	전극 세척 생략	혈액 노출 무시	표준주의이다.	보호구가 필요하다.	손위생이 필요하다.	기구 세척이 필요하다.	노출을 관리한다.
침습 또는 부하 검사 전 설명·동의를 받는 이유로 옳은 것은?	협조와 권리를 존중하려고	시간 낭비여서	불법이어서	조작이어서	식별을 생략하려고	윤리적 기본이다.	낭비가 아니다.	합법·필요이다.	조작이 아니다.	식별은 별도로 필요하다.
임상생리 검사실에서 파형·폐기능을 판독할 때 가장 우선할 원칙은?	표준 술기·안전·정확한 기록	속도만	추정만	삭제	식별 생략	기본을 지킨다.	속도만이 아니다.	추정이 아니다.	기록은 남긴다.	식별은 필수이다.
임상생리 표준 검사 조건에서 최대 노력 부족 시 폐활량 곡선은?	재현성이 떨어지고 값이 작다	손위생과 표준주의	협조와 권리를 존중하려고	표준 술기·안전·정확한 기록	호흡성 산증	노력 의존을 평가한다.	손위생과 표준주의은(는) 같은 단원의 이웃 개념이다.	협조와 권리를 존중하려고은(는) 같은 단원의 이웃 개념이다.	표준 술기·안전·정확한 기록은(는) 같은 단원의 이웃 개념이다.	호흡성 산증은(는) 같은 단원의 이웃 개념이다.
다음 소견에 가장 가까운 산-염기 상태는?||- pH 7.28||- PaCO2 58 mmHg||- HCO3− 26 mmol/L	호흡성 산증	대사성 산증	호흡성 알칼리증	대사성 알칼리증	정상	CO2 상승이 산증을 설명한다.	대사성 산증은 HCO3− 감소 이웃이다.	호흡성 알칼리는 CO2 감소 이웃이다.	대사성 알칼리는 HCO3− 상승 이웃이다.	pH가 정상창 밖이다.
다음 소견에 가장 가까운 장애는?||- FVC 예측치의 55%||- FEV1/FVC 86%||- TLC 감소	제한성 환기장애	폐쇄성 환기장애	정상 폐기능	혼합성이되 폐쇄 우세	측정 불가	용적 감소·비율 유지가 제한이다.	폐쇄는 비율 감소 이웃이다.	정상이 아니다.	폐쇄 우세와 반대이다.	측정된 값이다.
임상생리 표준 검사 조건에서 유도 I이 음성이고 aVR이 양성으로 보이면 우선 의심할 기술 오류는?	좌우 팔 전극 바꿈	V1–V6 한 칸 하방	기록 속도 50 mm/s	감도 5 mm/mV	접지 제거만	사지 좌우 바꿈의 전형이다.	흉부 위치 오류 이웃이다.	속도 변경은 간격 눈금 이웃이다.	감도 변경은 전압 이웃이다.	접지는 잡음 이웃이다.
동리듬에서 큰 눈금이 R-R 사이 4개이면 심박은 약?	75회/분	60회/분	100회/분	150회/분	300회/분	300÷4=75이다.	큰 눈금 5개(60) 이웃이다.	큰 눈금 3개(100) 이웃이다.	큰 눈금 2개(150) 이웃이다.	큰 눈금 1개(300) 이웃이다.
신경전도 검사에서 잠복기가 늘어난다는 의미로 가장 가까운 것은?	전도가 지연된다	제한성 환기장애	좌우 팔 전극 바꿈	75회/분	혈액형이 바뀐다	잠복기↑는 지연이다.	제한성 환기장애은(는) 같은 단원의 이웃 개념이다.	좌우 팔 전극 바꿈은(는) 같은 단원의 이웃 개념이다.	75회/분은(는) 같은 단원의 이웃 개념이다.	수혈과 무관하다.
수면다원에서 무호흡을 정의할 때 함께 보는 지표로 가장 적절한 것은?	기류 감소와 산소포화도 변화	혈액형	교차시험	좌우 팔 전극 바꿈	조직 고정	호흡·산소 채널을 본다.	수혈 이웃이다.	혈액은행 이웃이다.	좌우 팔 전극 바꿈은(는) 같은 단원의 이웃 개념이다.	조직 이웃이다.
