혈액은행 수혈전 검사에서 혈액형 QC는?	시약·세포 대조를 한다	무시한다	삭제한다	임의로 한다	월 1회만 무조건	일상이다.	무시하면 안 된다.	기록은 남긴다.	절차가 있다.	빈도가 정해져 있다.
혈액은행 수혈전 검사에서 수혈감염 보고체계가 있는 이유는?	추적·재발을 방지하려고	미관 때문에	광고 때문에	삭제하려고	비밀을 무단 공개하려고	안전이다.	미관이 아니다.	홍보가 아니다.	기록은 남긴다.	비밀을 지킨다.
혈액은행 수혈전 검사에서 수혈기록 보관 이유는?	추적과 안전	미관	무게	소음	발열	법·품질이다.	미관이 아니다.	무게가 아니다.	소음이 아니다.	발열이 목적이 아니다.
혈액은행 수혈전 검사에서 혈액은행과 병동 간 중요한 것은?	정확한 인수인계	이름을 대충	라벨 생략	시간 무시	온도 무시	바꿈을 막는다.	대충은 위험이다.	라벨이 필수이다.	시간이 중요하다.	온도가 중요하다.
혈액은행 수혈전 검사에서 약양성 D(weak D) 정책은?	기관 지침을 따른다	추적·재발을 방지하려고	추적과 안전	정확한 인수인계	대체로 덜 중요할 수 있다	기본 개념이다.	추적·재발을 방지하려고은(는) 같은 단원의 이웃 개념이다.	추적과 안전은(는) 같은 단원의 이웃 개념이다.	정확한 인수인계은(는) 같은 단원의 이웃 개념이다.	대체로 덜 중요할 수 있다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 실온항체의 임상 의미는?	대체로 덜 중요할 수 있다	추적과 안전	정확한 인수인계	기관 지침을 따른다	자가응집을 배제하려고	가온과 구분한다.	추적과 안전은(는) 같은 단원의 이웃 개념이다.	정확한 인수인계은(는) 같은 단원의 이웃 개념이다.	기관 지침을 따른다은(는) 같은 단원의 이웃 개념이다.	자가응집을 배제하려고은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 생리식염수 음성이어야 하는 이유는?	자가응집을 배제하려고	정확한 인수인계	무관해서	색만 봐서	향만 봐서	대조이다.	정확한 인수인계은(는) 같은 단원의 이웃 개념이다.	관련 있다.	색이 아니다.	향이 아니다.
전방형에 쓰는 항-A 시약의 역할로 옳은 것은?	A 항원을 검출한다	B 항원만	D만	항체만	기관 지침을 따른다	전방이다.	항-B 이웃이다.	항-D 이웃이다.	후방 이웃이다.	기관 지침을 따른다은(는) 같은 단원의 이웃 개념이다.
전방형에 쓰는 항-B 시약의 역할로 옳은 것은?	B 항원을 검출한다	A만	D만	O만	대체로 덜 중요할 수 있다	전방이다.	항-A 이웃이다.	항-D 이웃이다.	O는 항원이 없다.	대체로 덜 중요할 수 있다은(는) 같은 단원의 이웃 개념이다.
Rh 형별에 쓰는 항-D 시약의 역할로 옳은 것은?	D 항원을 검출한다	A만	B만	O만	자가응집을 배제하려고	Rh이다.	ABO 이웃이다.	ABO 이웃이다.	O와 별개이다.	자가응집을 배제하려고은(는) 같은 단원의 이웃 개념이다.
후방형에 쓰는 A세포·B세포의 역할로 옳은 것은?	항체를 검출한다	항원만 검출한다	Hb용이다	A 항원을 검출한다	나트륨용이다	역검정이다.	전방과 반대이다.	혈구 지수이다.	A 항원을 검출한다은(는) 같은 단원의 이웃 개념이다.	전해질이다.
혈액은행 수혈전 검사에서 세균오염 혈소판의 위험은?	패혈증	B 항원을 검출한다	D 항원을 검출한다	항체를 검출한다	올바른 환자·올바른 혈액	보관 관련이다.	B 항원을 검출한다은(는) 같은 단원의 이웃 개념이다.	D 항원을 검출한다은(는) 같은 단원의 이웃 개념이다.	항체를 검출한다은(는) 같은 단원의 이웃 개념이다.	올바른 환자·올바른 혈액은(는) 같은 단원의 이웃 개념이다.
혈액 출고 전 수혈의학에서 가장 우선할 원칙은?	올바른 환자·올바른 혈액	속도만	비용만	편의만	미관만	안전이다.	속도만이 아니다.	비용만이 아니다.	편의만이 아니다.	미관이 아니다.
혈액은행에서 임상병리사 업무의 핵심으로 가장 적절한 것은?	정확한 식별·적합·기록	추측	삭제	식별 생략	보호구 금지	기본이다.	추측이 아니다.	기록은 남긴다.	식별은 필수이다.	보호가 필요하다.
다음 교차 소견에 가장 가까운 해석은?||- 주시험: 응집 +||- 부시험: 응집 −||- 환자 혈청과 공여 RBC	주시험 부적합	주시험 적합	DAT 양성만	전방 O형	후방 AB형	주교차 응집은 부적합이다.	응집이 있으면 부적합이다.	직접콤스와 다르다.	형별과 다르다.	형별과 다르다.
